,Unnamed: 0,Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Suspicious_Flags,Fraud_Label,Claim_Type_Home Damage,Claim_Type_Medical,Claim_Type_Vehicle,Claim_Year,Claim_Month,Claim_Day,Annual_Income,Claim_to_Income_Ratio,Policy_Issuance_Date,Days_Since_Issuance,Short_Period_Claim,Elliptic_Anomaly,Isolation_Anomaly,LOF_Anomaly,Fraud_Probability_Score,policy_issue_Year,policy_issue_Month,policy_issue_Day
101,101,dde9f863-22bd-4388-adb9-9102a48b3dbe,2022-06-25,53cd6268-610c-4373-8299-9aa40cdf742b,39428.19,0,0,0,0,1,2022,6,25,120963,0.3259524813372684,2021-12-17,190,True,Normal,0,Normal,0.3284306315156533,2021,12,17
102,102,56666f9f-53ac-4ab9-b467-2cd9362f5e5c,2023-12-24,f3821cfd-c083-473a-873b-d358610e6a64,19567.17,1,1,1,0,0,2023,12,24,40126,0.487643174001894,2023-01-09,349,True,Anomaly,0,Anomaly,0.0,2023,1,9
103,103,d5bcb8d0-4094-4ded-abeb-ac31d4f8fd72,2020-07-31,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,22084.85,0,0,1,0,0,2020,7,31,144196,0.1531585480873255,2018-07-19,743,False,Normal,0,Normal,0.0,2018,7,19
104,104,39669fa7-5997-4043-b3b1-025bfff9f585,2023-06-04,0a4e5b70-a6d9-44a3-b510-ab53c7fee39f,36111.78,0,0,1,0,0,2023,6,4,64812,0.5571773745602666,2022-10-04,243,True,Anomaly,0,Normal,0.0,2022,10,4
105,105,3f4df561-f319-4125-87f1-94f9c1156d6d,2021-03-03,3d114802-2702-478b-9f0f-da8d05379ff6,21849.22,0,0,1,0,0,2021,3,3,191801,0.1139160901142329,2020-09-30,154,True,Normal,0,Normal,0.0,2020,9,30
106,106,1d48a071-ab61-47b1-b93b-4c3220500494,2022-12-29,41992fdf-b310-42f0-b70c-779837cc863b,33337.68,0,0,0,1,0,2022,12,29,93627,0.356069082636419,2022-06-06,206,True,Normal,0,Normal,0.0,2022,6,6
107,107,9b1bc895-2af4-4ab7-9e6f-ea07c4536f1d,2023-03-18,c71d5e60-1d52-46ab-b7e6-427cbf780e3f,15809.59,0,0,0,0,1,2023,3,18,188000,0.0840935638297872,2020-08-02,958,False,Normal,0,Normal,0.0150013115209448,2020,8,2
108,108,4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,2020-09-17,93676a02-4fdc-4e1b-adcb-8cb60692dc63,27943.42,0,0,0,1,0,2020,9,17,91708,0.3046999171282767,2019-05-01,505,False,Normal,0,Normal,0.0,2019,5,1
109,109,60141de9-f54a-40a2-a874-66d7ad66a1bd,2022-02-26,9793b9b4-1374-4146-b2c5-bd89b70b3420,34027.24,0,0,0,1,0,2022,2,26,105744,0.3217888485398698,2020-06-04,632,False,Normal,0,Normal,0.0,2020,6,4
110,110,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,2020-09-06,af2b99b4-d9ac-4158-8d34-85c5c5c14eb4,27622.89,0,0,0,1,0,2020,9,6,54735,0.5046659358728418,2020-07-25,43,True,Anomaly,1,Anomaly,0.1243417170197838,2020,7,25
111,111,cbd58bf6-1efd-46e9-8e37-14af99b49350,2025-02-03,8861fe18-58e2-4888-8a83-81bec85aca46,39395.06,0,0,1,0,0,2025,2,3,161240,0.2443256015876953,2022-11-13,813,False,Normal,1,Anomaly,0.0,2022,11,13
112,112,11a72609-5edd-4bbf-a959-76636daa2e68,2022-09-14,6b88f83d-d97d-49cd-833d-2bce575aed2c,22386.91,0,0,0,1,0,2022,9,14,45263,0.4945962485915648,2020-09-28,716,False,Anomaly,0,Normal,0.0,2020,9,28
113,113,6efb63b1-1b04-4863-bd7d-dbedd284476c,2024-12-23,75b17a55-d426-4982-a43e-4288a2b5b498,48011.68,1,1,1,0,0,2024,12,23,114821,0.4181437193544735,2024-11-01,52,True,Normal,1,Anomaly,0.0,2024,11,1
114,114,2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,2023-11-04,9dac6e83-4524-4ea6-a684-6099f7294951,4697.38,0,0,1,0,0,2023,11,4,50005,0.093938206179382,2021-04-17,931,False,Normal,1,Anomaly,0.0,2021,4,17
115,115,c64ee6e3-89c5-431a-ab6c-1016cee624d0,2022-08-04,97ac6aa8-bb24-48a3-9363-57b66f81cf4f,5122.67,0,0,0,1,0,2022,8,4,48977,0.1045933805663883,2020-02-08,908,False,Normal,0,Normal,0.0,2020,2,8
116,116,3ed8c56c-da09-4fa0-9282-8d8044b591f7,2024-04-29,7367c28d-e1b2-44de-8767-d76c162f8a24,10356.93,1,0,0,1,0,2024,4,29,167506,0.0618302030972024,2023-07-28,276,True,Normal,0,Normal,0.0,2023,7,28
117,117,91e1aa96-76f7-4255-801f-36bf3e6dd58b,2023-03-24,7e8adee7-0758-4201-961e-16d16105716b,30758.06,0,0,0,1,0,2023,3,24,74998,0.4101184031574175,2020-07-28,969,False,Anomaly,0,Normal,0.0,2020,7,28
118,118,7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,2021-03-26,4797b2c9-5720-4246-8223-623bcc3ebdde,28995.71,0,0,1,0,0,2021,3,26,136647,0.2121942669798824,2020-10-05,172,True,Normal,0,Normal,0.0,2020,10,5
119,119,e14eb70d-b380-473a-989d-9d4ae15ca666,2021-07-21,30e912f2-f2b4-4abf-8441-aefd0299436a,12577.23,0,0,1,0,0,2021,7,21,43231,0.2909308135365825,2020-11-27,236,True,Normal,0,Normal,0.0,2020,11,27
120,120,680bac63-b856-4035-bdc9-829015eabb27,2022-08-13,79e13cea-b0cb-461f-bd85-de89c2171429,43091.81,0,0,0,1,0,2022,8,13,128287,0.3359016112310678,2022-04-24,111,True,Normal,0,Normal,0.7552559868049509,2022,4,24
121,121,72bb912d-7da6-4785-b63b-4dc3a559e463,2024-02-20,6786d506-38ba-4abc-8b53-05e517d2582e,40303.44,0,0,1,0,0,2024,2,20,185582,0.2171732172301193,2021-10-25,848,False,Normal,0,Normal,0.0,2021,10,25
122,122,a9f948b2-4e63-44bb-be49-3f43b118f68d,2023-01-30,58007c02-87ea-4ff5-8db0-674679279973,12835.31,0,0,0,1,0,2023,1,30,158479,0.0809906044333949,2020-05-30,975,False,Normal,1,Anomaly,0.0,2020,5,30
123,123,8ce6424d-bef5-4fe6-bf23-3d5f6cedd15d,2021-10-29,4e7ed827-455a-4762-b428-a656b3ee4d3b,33545.1,0,0,1,0,0,2021,10,29,144988,0.231364664661903,2020-03-17,591,False,Normal,0,Normal,0.0,2020,3,17
124,124,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,2021-02-18,f36cb62b-892e-4161-be2d-740a1e9b23bc,44625.58,0,0,1,0,0,2021,2,18,177502,0.2514088855336841,2018-11-04,837,False,Normal,0,Normal,0.0,2018,11,4
125,125,3108d448-2f65-4afa-b0ae-8f08c31edbbc,2021-04-03,96ef2ad6-b97e-4703-86c8-adfe7bf47042,21623.67,0,0,1,0,0,2021,4,3,142196,0.1520694674955695,2020-11-01,153,True,Normal,0,Normal,0.0,2020,11,1
126,126,98c7472a-864e-4a13-829c-fc0cfa02eaec,2021-08-03,4bd6cee6-31b1-4099-9527-21e719bc143e,43144.0,1,1,0,0,1,2021,8,3,126067,0.3422307185861486,2020-03-04,517,False,Normal,0,Normal,0.0,2020,3,4
127,127,4d6168bd-2def-4193-9c62-b3a23a3c563e,2020-03-29,0ba6eab9-4639-447b-a067-bdac88bd13d1,12738.37,1,0,1,0,0,2020,3,29,181542,0.0701676196141939,2018-12-09,476,False,Normal,0,Anomaly,0.0,2018,12,9
128,128,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,2023-08-30,c0b6fce2-de53-490a-a34b-6cf62053da42,24487.55,1,0,0,1,0,2023,8,30,142145,0.1722716240458686,2022-01-27,580,False,Normal,0,Normal,0.0,2022,1,27
129,129,0323d342-df6a-4f93-9a43-2f0a7daa39f0,2023-01-16,5738811d-70c2-403f-ba8d-03aa782a65e0,14643.54,0,0,0,0,1,2023,1,16,69496,0.2107105444917693,2022-12-01,46,True,Normal,0,Normal,0.0,2022,12,1
130,130,40a26c60-0d27-4659-b72a-da9b2f32751e,2024-11-17,10ba58e3-d276-4bdc-9d34-d08e7a4c75d4,4488.59,1,0,0,1,0,2024,11,17,92590,0.0484781293876228,2023-07-28,478,False,Normal,0,Normal,0.0,2023,7,28
131,131,93b7a886-12f7-4c97-bde3-1a516694c343,2023-04-27,cfa701cd-2631-400b-a6d7-94d30db95301,35467.75,0,0,0,1,0,2023,4,27,63340,0.5599581622987054,2020-08-31,969,False,Anomaly,0,Anomaly,0.0,2020,8,31
132,132,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,2025-02-21,6a8a616f-c3b2-40d0-8edd-dfcd1e52d770,23563.25,1,0,0,1,0,2025,2,21,184207,0.1279172344156302,2022-11-11,833,False,Normal,1,Anomaly,0.0,2022,11,11
133,133,9e50aa42-ca6d-4da1-989b-c4da9b37a22b,2021-04-20,e893be3d-7354-4a6f-a160-745985c7504b,45289.5,0,1,1,0,0,2021,4,20,138606,0.3267499242457036,2020-02-25,420,False,Normal,0,Normal,0.0,2020,2,25
134,134,96a9954f-dc33-41f9-8c1f-55ab715629ee,2025-02-14,0f6b40d0-9efb-458b-9191-b3634e2d6645,44092.51,0,1,1,0,0,2025,2,14,148708,0.2965039540576162,2023-04-20,666,False,Normal,0,Normal,0.0,2023,4,20
135,135,19675f06-bd76-4e35-b5c9-b0479c10c572,2024-11-29,43bfd931-3605-4f54-a021-c0ca3531968d,17912.06,0,0,0,0,1,2024,11,29,76632,0.2337412569161708,2024-07-09,143,True,Normal,0,Anomaly,0.0,2024,7,9
136,136,3d67cde9-2834-44c0-94c8-b3b4a911d192,2021-01-15,68949b8d-00af-4b3a-a812-859a1337739e,21241.55,0,0,1,0,0,2021,1,15,53609,0.3962310432949691,2018-10-16,822,False,Anomaly,0,Normal,0.1770244225591474,2018,10,16
137,137,784c2f29-9804-42a2-b07a-a066735435ea,2021-08-18,48603b32-b4fb-4eb9-89c1-3de73b4206c5,44941.66,1,1,0,0,1,2021,8,18,46976,0.9566940565395096,2019-10-17,671,False,Anomaly,1,Normal,0.7641463706350153,2019,10,17
138,138,1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,2023-08-11,ca8f3653-c9af-48f8-83b9-da13ec856f37,22073.88,0,0,0,1,0,2023,8,11,158088,0.1396303324730529,2023-02-02,190,True,Normal,0,Normal,0.0,2023,2,2
139,139,cdccc33a-a943-4aa0-96fc-734da003cd28,2024-11-03,398d1ca6-8b68-40b5-9d61-fac36cd5e859,40008.05,1,1,1,0,0,2024,11,3,30375,1.317137448559671,2024-09-17,47,True,Anomaly,1,Anomaly,0.2200000001325417,2024,9,17
140,140,44007d5a-e88d-4719-a624-2b40a5cb63a2,2024-04-22,cae9b4a7-2a79-4a68-8f44-704f1247ea4e,23635.81,0,0,0,1,0,2024,4,22,44324,0.5332508347622056,2023-01-16,462,False,Anomaly,0,Anomaly,0.0,2023,1,16
141,141,d3016989-bfbb-417f-9854-ce4e4ebfa5c3,2023-01-07,77fc9703-1fd5-4423-b06c-5c5649e2623d,45392.98,0,1,1,0,0,2023,1,7,176949,0.256531429960045,2022-04-13,269,True,Normal,0,Normal,0.0,2022,4,13
142,142,670acc5c-b321-4f21-8dd8-eb85b04d3376,2024-11-20,7010f719-7e69-4d0d-8a3c-3b5e801ef1da,32316.11,0,0,0,1,0,2024,11,20,87640,0.3687369922409859,2024-10-08,43,True,Normal,0,Normal,0.0,2024,10,8
143,143,e3b137fc-0a34-40fc-9918-ee461497d658,2022-05-02,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,13377.74,1,0,0,0,1,2022,5,2,174439,0.0766900750405586,2021-11-13,170,True,Normal,0,Normal,0.0,2021,11,13
144,144,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,2024-05-09,054f92ff-f366-4ad4-964d-b03f93403fad,38180.87,1,1,0,0,1,2024,5,9,174857,0.218354827087277,2021-12-25,866,False,Normal,0,Normal,0.0,2021,12,25
145,145,d248a9a7-ac1a-4554-83c7-5611ffe3fa49,2021-07-09,2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,47584.6,1,1,0,0,1,2021,7,9,199466,0.2385599550800637,2019-10-21,627,False,Normal,0,Normal,0.0,2019,10,21
146,146,7135f221-a6c9-437f-84da-d06a7872bdeb,2024-10-02,6f962882-95d8-4980-bf37-d19c2e76128b,4554.36,0,0,0,1,0,2024,10,2,32162,0.1416068652446987,2024-02-28,217,True,Normal,1,Anomaly,0.0,2024,2,28
147,147,f8140102-7de1-4dfe-9072-5b5ca2814044,2020-08-17,5230dfbd-5553-42fe-a889-803e5913f9d3,47620.02,0,0,0,1,0,2020,8,17,174336,0.2731508122246696,2018-12-24,602,False,Normal,0,Normal,0.0,2018,12,24
148,148,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,2021-10-27,a99f1318-49c8-443f-bed7-0ed7b194990b,32761.86,0,0,0,1,0,2021,10,27,155818,0.2102572231706221,2020-01-31,635,False,Normal,0,Normal,0.0,2020,1,31
149,149,c2b01cfd-d045-4d1c-a684-09e3f1f8343e,2022-12-04,409d3602-5084-4242-968b-1625746f7891,1508.81,1,0,0,1,0,2022,12,4,134704,0.0112009294453022,2021-03-07,637,False,Normal,1,Anomaly,0.0,2021,3,7
150,150,c5c5b37a-f85e-46a1-9dad-09b252c21221,2022-03-12,004b6fab-fcf5-4188-932e-6dcd83bc9478,6162.28,0,0,0,1,0,2022,3,12,170843,0.0360698419016289,2019-10-24,870,False,Normal,0,Normal,0.0,2019,10,24
151,151,764414fd-8ae7-49ed-9e8e-de0ba85c6e4a,2022-03-29,9f64eeed-5c9d-427d-84b8-71bb300568d2,18760.31,0,0,1,0,0,2022,3,29,94827,0.197837219357356,2020-07-16,621,False,Normal,0,Normal,0.0,2020,7,16
152,152,71299889-a01a-4992-bf9d-3e64c1a6423b,2023-12-22,218a1536-8c99-4894-845d-cc38341c6494,6169.38,0,0,0,1,0,2023,12,22,33141,0.186155517335023,2021-11-22,760,False,Normal,0,Normal,0.0,2021,11,22
153,153,e17f29e1-7028-4046-89bc-473fed7bf656,2023-08-31,a14923c2-f920-464c-8763-fcd01f15c7b6,1771.08,0,0,0,0,1,2023,8,31,37133,0.047695580750276,2022-02-16,561,False,Normal,0,Normal,0.0,2022,2,16
154,154,b5b453ca-3d42-493c-8c9f-d3349bdf0377,2020-12-18,687213f9-8d60-4936-8380-2b708d03c91e,19077.69,1,0,1,0,0,2020,12,18,170162,0.1121148670090854,2018-03-31,993,False,Normal,1,Normal,0.0,2018,3,31
155,155,d7665cda-fe04-4059-b985-fb6217dc8eff,2024-09-26,a5d04d53-1e12-42e3-b272-92b6762172ed,41613.3,1,1,0,1,0,2024,9,26,176497,0.2357734125792506,2022-01-27,973,False,Normal,0,Anomaly,0.0,2022,1,27
156,156,eec259dc-7f95-497c-a76a-a6ced50755d9,2023-10-04,6a5d932b-45ff-4c83-b495-db4e82456fb4,38737.8,0,0,1,0,0,2023,10,4,79625,0.4865029827315542,2022-12-28,280,True,Anomaly,0,Normal,0.0,2022,12,28
157,157,78e3654b-faf1-4ff0-bb85-179ad5b077e0,2021-05-23,30cbd755-6232-417a-a507-41818d1fb540,49200.3,0,0,0,1,0,2021,5,23,171368,0.2871031931282387,2020-07-18,309,True,Normal,0,Normal,0.0,2020,7,18
158,158,bf0d073d-821c-4336-9970-cf60ebff8d15,2024-07-27,c5ce099c-46b8-4659-91df-12d7dd30de89,18843.26,0,1,1,0,0,2024,7,27,84758,0.222318365228061,2022-06-30,758,False,Normal,0,Normal,0.0160535260543476,2022,6,30
159,159,57021049-6a39-4aa6-9aba-c50dca3dd859,2024-11-04,00a81de9-d20f-47d0-8465-6d6b81fb18b3,21292.91,1,0,0,0,1,2024,11,4,103578,0.2055736739462048,2022-10-02,764,False,Normal,0,Normal,0.0,2022,10,2
160,160,d664d264-4c6e-47ff-b9de-7a3a486822b9,2023-02-09,dd81b7f5-7d59-41c6-a8f1-e091ffb8102d,31961.46,0,0,0,0,1,2023,2,9,135054,0.2366568927984361,2021-04-06,674,False,Normal,0,Normal,0.0,2021,4,6
161,161,7bfdcc12-89e0-4ab3-b250-ee18260a5962,2021-11-24,6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,36822.87,1,1,1,0,0,2021,11,24,167165,0.2202785870247958,2019-10-11,775,False,Normal,0,Normal,0.0,2019,10,11
162,162,de9e3757-5260-401e-aecf-67d2749176f4,2021-02-11,620a60ac-9261-449d-bd22-5c30b28f41de,40505.86,0,0,1,0,0,2021,2,11,106699,0.379627362955604,2018-07-17,940,False,Normal,0,Normal,0.0,2018,7,17
163,163,69288e92-c68a-452f-9b23-aa8c3bcabf85,2020-05-22,e9d68f23-b489-4070-b914-f8a8bea4ff31,41373.86,1,1,1,0,0,2020,5,22,125263,0.3302959373478202,2018-08-21,640,False,Normal,0,Normal,0.0,2018,8,21
164,164,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,2023-06-29,26f05fcf-fb16-45db-a6ea-b79ed21c82f8,42659.8,1,1,0,1,0,2023,6,29,84628,0.5040861180696696,2021-05-24,766,False,Anomaly,0,Normal,0.0,2021,5,24
165,165,2051acef-097a-4e10-b6fe-bc0e7ecddbaf,2022-09-07,19b17e80-dea4-4e17-94fd-9ad39716108e,22814.7,0,0,0,0,1,2022,9,7,145255,0.1570665381570342,2022-01-13,237,True,Normal,0,Normal,0.0,2022,1,13
166,166,1986b4b2-70b7-4868-9854-80f0dfcaf0b7,2022-10-20,24e75e8e-b8f2-4423-83ed-d1f874f93d17,17151.63,0,0,0,0,1,2022,10,20,194275,0.0882853172049929,2020-11-07,712,False,Normal,0,Normal,0.0,2020,11,7
167,167,f84f16b3-a79f-4faf-9ef5-768968f45bce,2020-12-11,43d88870-f81d-4aa1-8812-0a8e78308930,10999.93,0,0,0,0,1,2020,12,11,169718,0.0648129838909249,2018-10-15,788,False,Normal,0,Normal,0.0,2018,10,15
168,168,65c17795-b155-46bc-9f8d-ed9756abf2f1,2023-06-04,aca2b148-da33-4aa1-941c-dfcdda0d4a5f,35208.6,0,0,0,0,1,2023,6,4,175768,0.2003129124755359,2022-05-27,373,False,Normal,0,Normal,0.3905645175767305,2022,5,27
169,169,f4427e0b-6148-4bb3-889b-78d5dbfdd97e,2021-10-03,7cea2045-c268-483e-a32f-2e63b7fddd71,9957.29,0,0,0,1,0,2021,10,3,160603,0.0619994022527599,2020-05-27,494,False,Normal,0,Normal,0.0,2020,5,27
170,170,9e11d2cd-0930-4ef6-8a80-068ddf547e50,2020-07-07,4991ab9b-ebc2-426f-af34-cf65a193c4b2,38029.15,0,0,1,0,0,2020,7,7,56431,0.6739053002782159,2020-02-19,139,True,Anomaly,1,Anomaly,0.0,2020,2,19
171,171,1723199d-bf2c-44a0-ba3c-8a71ff574e2b,2022-05-05,b4323070-a23d-4c2f-82a7-96891933918c,22684.64,1,0,0,1,0,2022,5,5,139972,0.1620655559683365,2022-03-06,60,True,Normal,0,Normal,0.0,2022,3,6
172,172,2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,2023-08-23,530a37df-0bc6-4066-8769-165fe746ccb9,34743.46,0,0,0,0,1,2023,8,23,57023,0.6092885326973326,2022-11-10,286,True,Anomaly,0,Normal,0.0,2022,11,10
173,173,5bc440f1-4b1a-469b-8e5d-d462cbd00ef2,2022-01-17,697c3923-87fa-441a-be83-b91f25440fe0,27896.91,0,0,0,0,1,2022,1,17,30427,0.9168472080717784,2021-05-26,236,True,Anomaly,1,Anomaly,0.0,2021,5,26
174,174,2e183554-cae2-4e66-ae8a-781390e0a95b,2021-01-08,61ee6c5b-deef-480f-9c07-a75114374509,16874.17,0,0,1,0,0,2021,1,8,185893,0.0907735632864066,2020-06-30,192,True,Normal,1,Normal,0.0100497569956975,2020,6,30
175,175,7f671eec-3da7-4577-aee1-e86b9ea556aa,2024-09-26,a34db7c5-760d-4bbb-bb70-b3a124a35cf2,11911.63,1,0,1,0,0,2024,9,26,34675,0.3435221341023792,2024-06-18,100,True,Anomaly,1,Anomaly,0.0,2024,6,18
176,176,aab612c9-415d-474a-b5a6-69814104a8b5,2020-03-21,49a23a89-e6b5-492c-b71a-d655cdfc6ee0,27025.27,1,0,1,0,0,2020,3,21,188510,0.1433625271868866,2018-08-23,576,False,Normal,0,Normal,0.0,2018,8,23
177,177,12e89d10-2871-4733-8bed-db12ad77e82f,2022-05-20,4c955f6a-966b-4964-bcd6-bdca5876fd09,24467.83,0,0,1,0,0,2022,5,20,58482,0.4183822372695872,2021-02-08,466,False,Anomaly,0,Normal,0.0,2021,2,8
178,178,b0b862ef-6c9f-42b9-b647-8986a3917c99,2021-06-03,ffd6f232-32ff-4294-8d57-d880d865d69a,30041.14,0,0,0,1,0,2021,6,3,173930,0.1727197148278043,2019-05-26,739,False,Normal,0,Normal,0.0,2019,5,26
179,179,1b4da0fe-7bb3-4605-9a74-3152627b41a1,2021-05-11,4bbe4aff-9326-4ffd-9be4-bf5192698698,18363.61,1,0,0,0,1,2021,5,11,136923,0.1341163281552405,2019-11-01,557,False,Normal,0,Normal,0.0,2019,11,1
180,180,059dd55d-4b94-4e30-b303-f438fe2110d0,2025-01-23,0212b554-4644-48b4-a553-867da881bfd3,14078.41,0,0,0,1,0,2025,1,23,175580,0.0801823100580931,2023-11-27,423,False,Normal,1,Normal,0.0,2023,11,27
181,181,c73f6e1b-af90-4e3c-9d75-0e9890e0b95f,2023-11-24,bec39a37-9b3d-44bd-a91e-314e0c8e29e3,6750.83,1,1,0,0,1,2023,11,24,59776,0.1129354590471092,2021-09-14,801,False,Normal,0,Normal,0.0,2021,9,14
182,182,e726be23-e776-4886-9534-ee1d7f2984f5,2021-08-08,cd4b69a9-9b68-4c88-bae9-09fecc8218da,14574.8,0,0,0,0,1,2021,8,8,117157,0.1244040048823373,2019-05-18,813,False,Normal,0,Normal,0.0,2019,5,18
183,183,30ac7d7b-a2f9-43a3-b810-ae665a31b4cc,2023-04-12,c478f6f1-b88e-4318-816d-83edad81f8bd,3043.15,1,0,0,0,1,2023,4,12,58774,0.0517771463572327,2023-01-23,79,True,Normal,0,Normal,0.0,2023,1,23
184,184,2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,2023-04-25,0a17991e-a576-4411-a0a1-1839e7457704,24841.45,0,0,1,0,0,2023,4,25,83934,0.2959640908332738,2021-10-08,564,False,Normal,0,Normal,0.0090741806699355,2021,10,8
185,185,088a93ec-70d9-49f8-89e2-60744f1639a0,2023-01-26,e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,7885.28,0,0,1,0,0,2023,1,26,142309,0.0554095665066861,2022-01-19,372,False,Normal,0,Normal,0.0,2022,1,19
186,186,6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,2021-01-18,e05fb8bc-8a16-406c-8958-e75e21d53971,12785.45,0,0,1,0,0,2021,1,18,94609,0.1351398915536577,2019-12-16,399,False,Normal,0,Normal,0.0,2019,12,16
187,187,80759f1f-87e5-40fe-9da8-d6d2f8b38a8b,2024-09-27,e9ff1cae-41c8-4a8c-aa1f-955ad499da99,39641.67,0,0,0,1,0,2024,9,27,179575,0.2207527217040233,2024-08-23,35,True,Normal,0,Anomaly,0.0,2024,8,23
188,188,f7a67b94-7b5a-411a-b1b6-4afed31edf1a,2024-03-16,cde22f1c-56b6-4afc-9ed2-55d0bf1e8366,45470.97,0,1,0,0,1,2024,3,16,65298,0.6963608380042268,2024-01-26,50,True,Anomaly,1,Anomaly,0.0,2024,1,26
189,189,1346d1a9-f680-4cdb-b7e4-90c71d7bc313,2020-11-16,ad238d36-dc32-4c97-b9c1-e262f76c8ede,49506.55,0,1,0,0,1,2020,11,16,98792,0.5011190177342295,2019-12-07,345,True,Anomaly,1,Anomaly,0.0,2019,12,7
190,190,65bcc272-fadd-4ea3-aca5-e2fdb966442a,2025-01-04,171e16cc-5da3-4f1b-8eac-0a33cdf974a7,3481.4,1,0,1,0,0,2025,1,4,55415,0.0628241450870703,2022-06-17,932,False,Normal,1,Anomaly,0.0,2022,6,17
191,191,43b38eb4-0390-4c5d-a502-d6a2ca6a2224,2022-11-09,bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,31462.99,0,0,0,0,1,2022,11,9,147961,0.2126438047863964,2022-04-18,205,True,Normal,0,Normal,0.0,2022,4,18
192,192,618ae305-95a5-4afa-831d-029fac1e86d8,2024-04-14,acc216a0-1bbc-41f7-9f18-e583f0b6f83f,9103.77,1,0,0,1,0,2024,4,14,87446,0.1041073348123413,2022-12-05,496,False,Normal,0,Normal,0.0,2022,12,5
193,193,9e9a9f83-0668-43ee-b8b2-b5493bdbc09e,2024-08-05,9c2e58de-ea4e-4617-93f8-382b8fb864e4,34623.87,1,1,0,0,1,2024,8,5,129393,0.2675868864621734,2023-08-08,363,True,Normal,0,Normal,0.0,2023,8,8
194,194,a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,2024-04-17,a6348e78-4d5c-45c7-b379-cb1ee8cda0cc,11958.07,1,0,1,0,0,2024,4,17,113128,0.1057038929354359,2022-06-26,661,False,Normal,0,Normal,0.0,2022,6,26
195,195,0b9bd934-23c8-4d30-9dde-7969688613db,2024-11-26,1dba1267-7e1c-45a1-bef5-18a64dead645,4023.4,0,0,0,1,0,2024,11,26,146018,0.0275541371611719,2022-12-06,721,False,Normal,0,Normal,0.0,2022,12,6
196,196,899ca782-e323-4d1a-bc1b-dacc18e19331,2020-11-06,f30a9e32-aba4-4c03-9efa-9c5b7421ff46,31440.37,0,0,1,0,0,2020,11,6,58926,0.5335568339951804,2018-03-19,963,False,Anomaly,1,Anomaly,0.0,2018,3,19
197,197,8a4a0e2d-f22b-4b98-b24c-c64fbe3e6e57,2022-04-08,e2aa7a5d-278e-400d-ba02-66efbe055787,6181.43,0,0,0,1,0,2022,4,8,156068,0.0396072865673937,2022-02-14,53,True,Normal,0,Normal,0.0,2022,2,14
198,198,d56ce8ea-1959-4b5a-a7a8-f6366a35df59,2022-08-15,479d0cda-f396-4a37-b065-c817687a4850,41418.24,1,1,0,1,0,2022,8,15,134067,0.308936874846159,2020-09-17,697,False,Normal,0,Normal,0.7222681454645474,2020,9,17
199,199,379efc6e-5edb-4d3c-b0b6-3bcf08601833,2022-05-23,5cd8fe1a-dafe-48a9-bc71-e0bef3579560,39735.11,0,0,1,0,0,2022,5,23,32137,1.236428727012478,2020-03-08,806,False,Anomaly,1,Anomaly,0.3158621543579828,2020,3,8
200,200,5e09a9ee-af88-4dec-bb1e-143b196f4dfa,2022-11-23,0f8035f5-5bd2-4c98-a513-5ea0fa53e34d,14786.22,0,0,0,1,0,2022,11,23,181167,0.0816165195648214,2020-02-29,998,False,Normal,0,Normal,0.0,2020,2,29
201,201,f7dc67e0-3097-4b2b-86a0-2a9b65ec7acd,2020-10-13,1777e8cb-7468-4b98-92fe-2fded918b3e5,20424.17,0,0,0,0,1,2020,10,13,145183,0.1406787984819159,2019-01-28,624,False,Normal,0,Normal,0.0,2019,1,28
202,202,a3b5cece-a446-4e72-b64c-911aa9ab364a,2023-02-27,5560db22-c96b-4edb-8cf2-b69b0577aea9,4481.87,0,0,0,1,0,2023,2,27,43859,0.102188148384596,2021-06-18,619,False,Normal,0,Normal,0.0,2021,6,18
203,203,c9776598-203c-4c25-bd23-5def3e5a87e3,2022-12-30,8de08fc2-c3e1-4a85-946e-f10411906f50,30383.83,1,1,0,1,0,2022,12,30,64206,0.4732241535059029,2020-04-12,992,False,Anomaly,1,Anomaly,0.0,2020,4,12
