Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Vehicle_Age_Property_Age,Claim_History,Premium_Amount,Claim_Amount,Risk_Score,Fraudulent_Claim
92a81713-b90e-444b-951c-25d54d4c5280,48,Other,Life,31900.84,30,4,3902.51,4422.41,High,0
5c0b9b10-a757-4b10-82f5-25b902ed73ce,44,Other,Life,94612.52,17,3,3696.11,37762.19,High,1
aaf407f7-0fe7-4149-bc7e-5368b1594847,26,Male,Auto,169811.07,9,4,2707.64,41139.96,High,1
28e333b6-4e8a-4c4b-b724-20411e43fbd2,37,Other,Life,108938.09,23,3,1510.34,39560.98,High,1
ec50ace4-80a5-4e65-afa2-855967c96204,27,Female,Life,192084.79,26,5,2626.44,32690.65,Medium,1
c5144d98-b41c-404f-a346-f415e5267a2b,75,Female,Property,52287.02,29,5,3401.54,1422.13,High,0
a38295d3-1e0e-4546-b0b6-dedf4f9c4027,66,Female,Property,198979.93,2,4,3855.05,29053.29,Medium,1
5e175b66-4b87-459f-b0cd-7f05ea87855e,54,Female,Life,133039.29,15,5,4182.26,18660.11,High,1
f5159494-3818-4fd3-b889-936a9d5817e8,64,Other,Health,172150.41,5,4,763.3,15984.06,Medium,0
74797b61-2737-4b52-ba6a-210722319050,74,Other,Auto,84329.38,1,2,2125.24,31812.36,Medium,0
5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,79,Female,Health,72174.12,16,5,4713.43,25693.32,High,1
e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,67,Other,Auto,157644.09,19,1,2946.71,43622.16,Low,1
cd4f8b2b-899a-4252-81e1-b94a78883058,70,Other,Life,68862.62,22,5,2131.35,26721.02,High,1
c3093b6e-37e9-42e2-935a-c07aaa0217d0,40,Male,Health,44650.9,9,2,4004.64,20599.73,Medium,0
98874bfe-c136-4c65-ae2a-e3413f59e4f2,76,Male,Health,59217.72,16,1,4242.08,39755.34,Medium,0
86879aa9-14f5-43d0-8991-2032df85c777,53,Other,Health,95122.33,29,0,1024.55,6561.61,Low,0
5c9deee0-b42a-4456-8736-5a84725e134d,19,Female,Life,76083.22,11,1,4176.67,44486.32,Medium,0
1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,56,Other,Life,50997.29,9,0,3850.07,5929.84,Low,0
e723ada3-8c32-4db2-942a-895e0fcf601f,26,Other,Auto,143848.49,9,1,1444.28,49055.48,Medium,0
89628f6e-929c-43b3-b3c0-8bf18167999f,45,Other,Health,33992.35,24,3,3908.0,2125.85,Medium,0
dabf984e-53ff-4461-aa1f-1b61265cb9d9,24,Male,Health,104434.82,29,2,694.77,15082.29,Low,0
ae27d432-1dc1-47eb-b11c-767385351a69,18,Male,Health,185617.65,6,4,4555.29,9239.09,Low,0
7d23d479-9549-4a82-b787-ef8d3495311e,40,Male,Health,46200.26,23,2,4769.56,17391.83,Medium,0
720b274b-82a7-4586-a61d-9cde1747f387,28,Other,Auto,110883.66,2,0,4188.14,38162.2,Low,0
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,51,Male,Auto,193567.48,5,4,519.48,36267.47,Medium,1
905c7bdd-74f0-4eae-aa59-43ce836435e3,77,Male,Property,85963.34,18,1,2478.5,47887.39,Medium,1
ac3a812f-765e-4cb5-8f0d-55400ec7d662,29,Female,Property,96336.53,16,1,2334.1,38070.47,Medium,0
0592bfa5-b928-423f-8ee4-334ece920136,38,Male,Property,39856.91,4,3,3930.23,35236.55,High,1
00c59f30-d103-4424-8124-1bb4655ce508,53,Other,Health,34804.63,15,0,2231.52,22847.29,Medium,0
12b2102d-940c-4503-b7c8-6152beed0af9,65,Female,Property,60657.22,13,2,4932.33,21398.08,Medium,0
b34c6c73-5833-4b30-ac77-6e950b981ccd,72,Male,Property,189034.76,11,1,557.54,33707.95,Low,0
0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,61,Male,Property,98850.5,21,5,882.53,7168.38,High,0
fc737d92-11ab-4d11-a4eb-8000ef40d162,43,Other,Health,153457.79,28,1,791.2,48760.37,Low,0
497ec6d1-081f-46dc-b8d9-a88aef0bea4f,39,Male,Property,42097.19,26,3,3763.4,13925.92,High,0
22ab7752-c4db-4a62-ae13-418d68ab80ea,63,Other,Life,156134.53,25,5,4744.51,17804.87,Medium,1
bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,60,Other,Property,197754.18,16,2,1163.18,22731.74,Low,0
5fdcabbf-6b9c-471c-b6ba-745ba55871e3,25,Female,Property,109509.28,20,1,633.76,36889.92,Medium,0
72d35458-61ea-4f30-a42e-707afe2bd987,71,Male,Property,142059.34,5,3,3220.63,16347.79,Low,0
60a399d4-e821-4716-aac8-0da1de9f6f5b,37,Other,Health,156830.86,21,4,3954.07,39636.57,High,1
f6d22a7b-aec7-4a82-948b-4376602a4e57,30,Female,Property,108245.06,8,4,2046.27,42983.62,High,1
220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,52,Male,Health,198328.08,28,0,2226.33,15727.96,Low,0
1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,42,Female,Property,26476.6,5,4,3467.35,38969.12,High,1
649f7d88-8989-45ab-be2b-34d82db0728d,74,Other,Auto,108466.33,4,2,3720.75,24372.75,Medium,0
fa8dae42-ba54-4920-a099-d18087623997,25,Other,Property,138814.15,21,4,3074.95,23795.55,Medium,0
c194f97f-00e3-4026-95b6-de85390239d9,72,Male,Health,90449.27,15,4,4868.92,30846.98,High,1
76876c62-4c61-445e-ba7e-5d9405d1fb63,40,Female,Life,31056.32,18,0,1076.89,18320.5,Low,0
6c93a791-8b60-4511-b816-8aebac6a7c85,69,Other,Health,157734.92,20,2,2212.58,21407.41,Low,0
3acb43a3-d2c7-4ffb-a118-433b882ccd1e,40,Female,Life,30160.86,7,1,1555.8,15604.98,Medium,0
27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,23,Other,Health,176409.19,3,2,1264.01,26920.84,Low,0
e00da49d-effa-4002-b040-413c4690fb15,20,Female,Property,122248.89,28,3,1699.78,34797.92,Medium,0
083f64c3-1ce3-42f8-83f7-25feb99b2b5a,55,Male,Life,87992.77,12,2,3076.42,40416.33,High,1
9d6b9b62-6b53-4a19-a902-b73fcf39f648,24,Other,Auto,80474.14,16,5,2027.93,30741.39,High,1
e39836bb-e23d-4faa-afad-49e9c41c147e,41,Female,Auto,109451.31,27,0,4281.71,26791.7,Low,0
1139fa12-34c1-43ea-bd9c-4e6404015ced,36,Female,Health,73517.65,18,3,4120.71,31228.61,High,0
7249f62c-0898-4462-980c-b95c19d45deb,79,Male,Health,126535.64,8,0,3048.93,26553.18,Low,0
df495037-b40a-4181-ac09-bdb799086e47,45,Male,Life,163217.31,20,2,2770.88,14995.45,Low,0
0b531932-bd94-49aa-bea6-e5b20c760d28,60,Other,Life,56013.86,12,2,3312.34,22661.43,Medium,0
8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,66,Other,Auto,178561.38,20,5,2823.01,9326.95,Medium,0
c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,49,Male,Property,68228.47,20,4,4140.2,42638.73,High,1
fe54ee4b-80ff-4173-a3df-ecd70e731dd7,76,Female,Health,114008.53,11,3,1164.85,7523.63,Low,0
ea98fef8-d0d7-4e37-bbf2-025f4a0d2b73,61,Female,Property,93846.85,27,0,3352.67,42298.35,Medium,0
93d563ae-51a3-4c26-937b-f79bbb44badc,35,Female,Auto,66160.39,19,1,2326.4,5677.93,Low,0
d18183d1-ac2b-4cfc-85c5-1060991121e7,30,Male,Auto,163468.06,9,3,2684.22,49564.66,Medium,1
e0527739-4d40-4f1b-bca5-be2952171bf3,45,Other,Health,56358.29,8,1,631.14,39483.49,Medium,0
